title,category,introduce,place,place_detail,phone_num,open_time,image_link
띠울석갈비 테크노점,"육류,고기요리",,대전 유성구 관평동,대전 유성구 테크노4로 57,042-935-3535,매일: 11:30 ~ 21:30,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fblogfiles.naver.net%2F20160407_96%2Frafiuta_1460006807931Suyuu_JPEG%2FIMG_3182.JPG%23550x825
남다른감자탕 순천조례점,감자탕,,전남 순천시 조례동,전남 순천시 백연길 123,061-726-2110,매일: 07:00 ~ 03:0020시간영업.,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190129_43%2F1548762086802ur5vi_JPEG%2FpKioeIKuEQZJUIi-e3RfCyPZ.jpg
전원숯불 테크노폴리스점,"육류,고기요리",전원숯불 테크노폴리스점입니다.저희는 최상의 국내산 돼지고기와 한우만을 취급합니다!!100석규모의 단체석과 어린이 놀이방등 최고의 시설로 완비 되어 있습니다.피큐어 및 선인장등 볼거리도 다양합니다.,대구 달성군 유가읍 용리,대구 달성군 유가읍 테크노순환로12길 16,053-616-6600,매일: 11:30 ~ 22:30,
카페상상,카페,"카페상상은 바다전망의 거제 최초의 루푸탑 카페!전망은 물론, 양질의 에스프레소 추출커피와 신선한 원두만 사용하는 드립커피를 즐겨보세요.  -----------------------------------------'상상피크닉'은, 예약제로 운영됩니다.하루에 최대 5팀까지 예약가능하십니다.-예약방법 이 창에서 진행해 주시면 되십니다.  (예약이 다 안찬경우, 현장에서도 예약가능)-이용금액 2인기준_ 10,000원 / 추가1인 5,000원 / 초등학생 이하 무료-구성 바구니, 피크닉매트, 나무접시2, 음료잔2, 커트러리 2세트 (카페 오셔서 원하시는 음료, 디저트 주문하셔서 피크닉 즐기시면 됩니다 ^^) -사용장소상상속의집 곳곳의 잔디밭(핑크뮬리 옆), 원하시는 곳에서 가능합니다.바베큐장은 바베큐를 이용하시는 손님들이 가득할 경우는 제한됩니다.  -이용시간 총 3시간이며,  11시 30분 ~ 오후 3시 사이에 시작 하셔야 합니다.감사합니다.",경남 거제시 일운면 소동리,경남 거제시 일운면 거제대로 2752,055-682-5225,매일: 11:00 ~ 19:30연중무휴,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20191001_170%2F1569910496487K3nrE_JPEG%2Fu9-xJjv5COpfmR-HhPhIRCBQ.jpg
오드아이,양식,"안녕하세요^^ 경기 고양시 일산서구 탄현동에 위치한 오드아이 입니다. 오드아이는 일산 최대 규모의 루프탑으로 커피와 식사, 브런치까지 함께 즐길 수 있는 Cafe & Pub 입니다. 감각적인 인테리어로 데이트, 모임장소로 좋은 곳 입니다. 분위기 있는 오드아이에서 잊지 못할 추억을 만들어 보세요.^^",경기 고양시 일산서구 탄현동,경기 고양시 일산서구 일현로 127,070-7677-1623,매일: 09:00 ~ 02:00★연중무휴★,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190918_80%2F1568790037199gYIbd_JPEG%2F_YKdgMM0GBIIKzfqmeVOolxG.jpg
파스타블,이탈리아음식,전망좋은 위치와 합리적인 가격으로 부담스럽지 않게 편한하게 식사를 즐기수 있는 파스타블 입니다!,충북 청주시 청원구 오창읍 양청리,충북 청주시 청원구 오창읍 중심상업1로 20,043-214-3553,매일: 11:30 ~ 22:0015:30~17:00 breaktime,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20170920_91%2F15058346940616tnIr_JPEG%2FcRQKxr_t3tgjG9zQzwOnk5H7.jpg
본가 부산사하점,소고기구이,,부산 사하구 하단동,부산 사하구 하신번영로 401,051-205-8311,매일: 11:30 ~ 23:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20191024_18%2F1571876720657uDHJm_JPEG%2FQR703rKpvQPabwsdhlrLd4pt.jpg
남다른감자탕 포항이동점,감자탕,포항에서 놀이방 시설이 가장 좋은 음식점,경북 포항시 남구 대잠동,경북 포항시 남구 포스코대로 132,054-274-2110,매일: 09:00 ~ 23:30,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F%2F20170201_97%2F14859252067894kgBB_JPEG%2F20170130_234231.jpg
신분당선 숯불구이,돼지고기구이,,경기 용인시 수지구 상현동,경기 용인시 수지구 만현로 82-6,031-261-9339,,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190208_217%2F1549601128189SDhTf_JPEG%2Fvc7jI-RPoG0eCAs_JAzACKa4.jpg
남다른감자탕 대구테크노폴리스점,감자탕,"건물 뒷편으로 오시면 3층 매장앞까지 주차장이 연결 되어 있습니다.(200대의 주차시설 완비)넓은 놀이방(아이와 함께 오세요)",대구 달성군 현풍읍 중리,대구 달성군 현풍읍 테크노대로 54,053-617-2110,매일: 08:00 ~ 23:00,
본가왕뼈감자탕 병점점,감자탕,,경기 화성시 진안동,경기 화성시 병점중앙로 159,031-898-9493,매일: 00:00 ~ 24:00연중무휴,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fblogfiles.naver.net%2F20150423_70%2Fcoco_6975_14297995661937F8HD_JPEG%2F017.JPG%23900x619
이바돔감자탕 김해삼계점,감자탕,20년 넘게 사랑 받고 있는 대한민국 대표 감자탕 프랜차이즈 이바돔!고객님에게 든든한 한 끼를 대접하기 위해 최선을 다하겠습니다. * 메뉴의 종류 및 가격은 매장에 따라 상이할 수 있습니다.,경남 김해시 삼계동,경남 김해시 해반천로144번길 31,055-334-5277,매일: 10:00 ~ 23:00,
이바돔감자탕 효성점,감자탕,20년 넘게 사랑 받고 있는 대한민국 대표 감자탕 프랜차이즈 이바돔!고객님에게 든든한 한 끼를 대접하기 위해 최선을 다하겠습니다. * 메뉴의 종류 및 가격은 매장에 따라 상이할 수 있습니다.,인천 계양구 효성동,인천 계양구 봉오대로555번길 14,032-545-9797,,
라라코스트 일산 웨스턴돔점,패밀리레스토랑,"""Welcome everybody!"" 행복한 식사 시간을 선물합니다.라라코스트는 순수 국내 패밀리 레스토랑 프랜차이즈입니다. 모두가 행복하게 식사할 수 있는 공간을 만들고자 즐거운 가격으로 패밀리 레스토랑의 문턱을 낮췄습니다. 남녀노소가 즐기는 다양한 메뉴, 가족 고객을 배려한 놀이방 시설, 음료와 커피의 기본 제공, 기분 좋은 공간을 연출하는 인테리어 등 패밀리 레스토랑의 품격을 완성하기 위한 노력을 쉼없이 이어 나가고 있습니다.",경기 고양시 일산동구 장항동,경기 고양시 일산동구 정발산로 21,031-902-3231,매일: 11:00 ~ 22:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20200102_18%2F15779426082428HVy8_PNG%2FhMz7U429gQcMR15Cke4yfiJz.png
라라코스트 테크노폴리스점,패밀리레스토랑,"""Welcome everybody!"" 행복한 식사 시간을 선물합니다.라라코스트는 순수 국내 패밀리 레스토랑 프랜차이즈입니다. 모두가 행복하게 식사할 수 있는 공간을 만들고자 즐거운 가격으로 패밀리 레스토랑의 문턱을 낮췄습니다. 남녀노소가 즐기는 다양한 메뉴, 가족 고객을 배려한 놀이방 시설, 음료와 커피의 기본 제공, 기분 좋은 공간을 연출하는 인테리어 등 패밀리 레스토랑의 품격을 완성하기 위한 노력을 쉼없이 이어 나가고 있습니다.",대구 달성군 유가읍 봉리,대구 달성군 유가읍 테크노상업로 120,053-615-3230,매일: 11:00 ~ 21:30브레이크 타임(평일) 15:30~16:30,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20200106_212%2F1578292106948dgBSc_PNG%2Fca7ak2mGPnkalayi4KtiOQ25.png
누리마을감자탕 고아문성점,감자탕,,경북 구미시 고아읍 문성리,경북 구미시 고아읍 문성9길 42,054-453-5118,,
쿠우쿠우 당진점,"일식,초밥뷔페",,충남 당진시 대덕동,충남 당진시 대덕1로 125-132,041-355-6274,매일: 11:00 ~ 22:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA5MThfMTkz%2FMDAxNTA1NzIwMDIyMTQ2.ncYKmfv3KB0bhYztQPQxRRGo4FZqHnyvZ-5Cg3cfj7Ug.WOJ-SdPXGtWHoPOqBb6_7UlVT3XujQ1lrBxQ3XESxtog.JPEG.sysloveyhs%2F011.jpg%23600x450
라라코스트 침산점,패밀리레스토랑,"""Welcome everybody!"" 행복한 식사 시간을 선물합니다.라라코스트는 순수 국내 패밀리 레스토랑 프랜차이즈입니다. 모두가 행복하게 식사할 수 있는 공간을 만들고자 즐거운 가격으로 패밀리 레스토랑의 문턱을 낮췄습니다. 남녀노소가 즐기는 다양한 메뉴, 가족 고객을 배려한 놀이방 시설, 음료와 커피의 기본 제공, 기분 좋은 공간을 연출하는 인테리어 등 패밀리 레스토랑의 품격을 완성하기 위한 노력을 쉼없이 이어 나가고 있습니다.",대구 북구 침산동,대구 북구 침산남로 96,053-355-6738,매일: 11:00 ~ 22:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20200102_18%2F15779426082428HVy8_PNG%2FhMz7U429gQcMR15Cke4yfiJz.png
쿠우쿠우 발산점,"일식,초밥뷔페",,서울 강서구 마곡동,서울 강서구 마곡중앙6로 93,02-3661-1357,"매일: 11:00 ~ 22:00Last order 21:00/연중무휴(설, 추석은 예외)",https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20161005_14%2F1475641552507TxvL1_PNG%2F176955535572351_0.png
큐리키즈카페 부산다대포점,"키즈카페,실내놀이터",,부산 사하구 다대동,부산 사하구 다대로 483,051-266-2999,매일: 10:30 ~ 20:30매월 첫째주 월요일 휴무,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190501_240%2F1556674254268m6AmH_JPEG%2Fq_4krxtAfnylJ8kIMkIHF7T2.JPG.jpg
티놀자 애니멀파크,동물원,-아이와 동물이 서로 교감하는 체험공간-신종 코로나 바이러스로 인하여 3월 20일까지 휴업으로 운영 하지 않으니 이용시 참고부탁드립니다.,대전 유성구 화암동,대전 유성구 대덕대로989번길 9-51,042-863-0055,평일: 10:00 ~ 18:00화~금주말: 10:00 ~ 19:00토요일/일요일(주말) 뻥튀기체험월요일: 휴무 ~ ,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20191209_68%2F1575868452402az33S_JPEG%2Fbanner.jpg
범고래다방,"카페,디저트",,부산 기장군 기장읍 연화리,부산 기장군 기장읍 연화1길 53,070-7796-2570,매일: 11:00 ~ 22:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20170402_76%2F14911311980988CmDm_JPEG%2F186352603657886_0.jpeg
롤러와,"롤러,인라인스케이트장","연중무휴영업합니다. *공휴일 영업시간 안내는 인스타에서 확인 부탁드립니다. *대관, 가맹, 스케이트 제작 문의 -> 카카오톡 플러스친구 친구추가 후 ""롤러와""인스타그램 >> rollerwa",경기 성남시 분당구 서현동,경기 성남시 분당구 황새울로360번길 25,031-705-0909,평일: 13:00 ~ 22:00금요일은 23시까지주말: 10:00 ~ 23:00일요일은 22시까지공휴일: 10:00 ~ 22:00*공휴일 영업시간은 인스타 공지 확인 부탁드립니다.,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA5MjdfNDIg%2FMDAxNTA2NDM5MzI4NDc0.tW0zz0q5EtVUO5pNvTiu_G1uYGIuJ6LzfSeDy7TYjj4g.Hb6mXGXPamITFEt6yGt_beIySZ0eOUkURyEHhmy99PAg.JPEG.yraphaella%2F1506434693128.jpg%235312x2988
타블도트 부산W스퀘어점,브런치,,부산 남구 용호동,부산 남구 분포로 145,051-611-1131,매일: 10:00 ~ 22:00연중무휴,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190928_210%2F1569658517389UedBB_JPEG%2FBVv8iWGGvKNb1PjKiBu1nBRV.jpg
남다른감자탕 서울대방점,감자탕,항상 변함없이 맛있는 음식을 드릴 수 있도록 노력하겠습니다.근무와 가사노동에 쌓인 피로와 스트레스를 남다른감자탕 서울 대방형제점에서 싹 날려버릴 수 있도록 화끈한 기운을 전달하는 남다른감자탕이 되겠습니다!,서울 동작구 대방동,서울 동작구 상도로 33,02-3280-2110,매일: 00:00 ~ 24:00주말: 09:30 ~ 21:30,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20200109_133%2F15785330521085Q84x_JPEG%2FPgpzLx9ZE2NprsQz2ME9fD5H.jpg
본가 파주금촌점,소고기구이,,경기 파주시 금촌동,경기 파주시 번영로 2,031-944-4600,매일: 11:00 ~ 23:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190115_207%2F1547484055178QIUy7_JPEG%2FPjNq_utx8EJhRPR7dbnw-5nB.jpg
돈통마늘보쌈 안산선부점,"족발,보쌈","*배달 가능 지역 : 고잔1동,선부1동,선부2동,선부3동,와동,원곡1동,원곡2동,원곡본동 안산 단원구 선부동 위치. 마늘보쌈&족발 전문점 건강을 먼저 생각합니다.하루 삼시세끼 챙겨 먹기도 힘든 세상 한끼를 먹더라도 맛있게 드실 수 있도록 최선을 다하여 서비스 하겠습니다. 엄선된 식재료와 특별한 조리법으로 씹는 즐거움을 느끼실 수 있도록 신속한 배달을 약속합니다. →요리달인이 직접 조리하며 웰빙요리로 손님의 건강과 참맛을 느끼실 수 있습니다. →매장매일 매장에서 직접삶아 최고의 맛으로 대접합니다. →가격가격에 대한 부담이 있으신 분들을 위해 쿠폰제도를 도입하였습니다.조금이라도 저렴한 가격에 맛있는 음식을 제공하기 위해 많은 고민을 하고 있습니다..→배달정성스러운 음식을 따뜻하게 드실 수 잇도록 신속 정확한 배달을 약속합니다. →서비스더 필요하신게 있으신가요? 주문시 말씀하세요. 고객님을 먼저 생각합니다현실에 ",경기 안산시 단원구 선부동,경기 안산시 단원구 달미로 10,031-403-5379,매일: 11:00 ~ 22:00,
신포가빈 임창정의대단한갈비 구월점,"육류,고기요리","""임창정의 대단한갈비""는 원조 만능 엔터테이너인 임창정의고기요리 전문 브랜드입니다.임창정의 대단한갈비는 식사자리와술자리하시는 손님 남녀노소 누구나를 위한외식공간입니다.임창정의 대단한갈비는 임창정이 전국팔도직접 발로 뛰어 찾아낸 맛좋은 레시피에서 나옵니다늘 초심을 잃지않는 맛을 보여드리겠습니다.",인천 남동구 구월동,인천 남동구 선수촌공원로23번길 10-21,032-472-3492,평일: 15:00 ~ 17:00브레이크타임매일: 12:00 ~ 24:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20200204_257%2F1580804407550GOTjQ_JPEG%2FWx7bZiKGcr0OBMyM59fTqlPM.jpg
키즈다쿵 여수웅천지구점,"키즈카페,실내놀이터",,전남 여수시 웅천동,전남 여수시 웅천남6로 21,061-685-7179,평일: 10:00 ~ 20:00공휴일: 10:00 ~ 20:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20191220_138%2F1576813729196n0xCC_JPEG%2FtWdJsZW6RM0oHqZjtCusK6jw.jpg
누리마을감자탕 죽곡점,감자탕,,대구 달성군 다사읍 매곡리,대구 달성군 다사읍 달구벌대로 861,0508-201-0923,금요일: 11:00 ~ 02:00매일: 11:00 ~ 24:00토요일: 11:00 ~ 02:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190730_163%2F15644680638700ex9D_JPEG%2FBdi5fj_lQ4kl1AOe0AC1G8Qg.jpg
쿠우쿠우 인천청라점,"일식,초밥뷔페",안녕하세요.쿠우쿠우 인천청라점입니다.항상 신선한 초밥과 다양한 즐거움을 고객님께 선사할 수 있도록최선의 노력을 다하겠습니다.,인천 서구 청라동,인천 서구 청라라임로 65,032-566-6274,매일: 11:30 ~ 22:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190617_59%2F1560778424221FBRwe_JPEG%2FkcMfiAYyOQBcN4vN78dF0OLI.jpeg.jpg
라비린스,"카페,디저트",,충북 청주시 상당구 수동,충북 청주시 상당구 수암로20번길 10,043-224-2525,,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20191007_75%2F1570425537525AynjI_JPEG%2Ffh76oSuLdduPL-LurjVkooE0.jpeg.jpg
조마루감자탕 송강점,감자탕,,대전 유성구 송강동,대전 유성구 봉산로 11,042-933-3368,,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20150901_133%2F1441034544653dRo75_GIF%2F11761967_0.gif
유가네닭갈비 세종시청점,닭갈비,,세종특별자치시 대평동,세종특별자치 시청대로 20,044-866-6599,매일: 11:00 ~ 22:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20200227_168%2F1582781176918XiVPI_PNG%2FSXlCZCIAbbp8qXO531FhjnsI.png
라라코스트 동천점,패밀리레스토랑,"""Welcome everybody!"" 행복한 식사 시간을 선물합니다.라라코스트는 순수 국내 패밀리 레스토랑 프랜차이즈입니다. 모두가 행복하게 식사할 수 있는 공간을 만들고자 즐거운 가격으로 패밀리 레스토랑의 문턱을 낮췄습니다. 남녀노소가 즐기는 다양한 메뉴, 가족 고객을 배려한 놀이방 시설, 음료와 커피의 기본 제공, 기분 좋은 공간을 연출하는 인테리어 등 패밀리 레스토랑의 품격을 완성하기 위한 노력을 쉼없이 이어 나가고 있습니다.",대구 북구 동천동,대구 북구 동천로 125-3,053-326-2700,매일: 11:00 ~ 22:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20200121_63%2F1579595979771iBoyT_PNG%2FRrI13FuZ53PaKrNWkGlaV8qe.png
